User ID,City,Age,Gender,Device,Platform,First Access,Last Active,Orders,Total Spend (₹),Watched Video,Saved Recipe
U1636,Hyderabad,43,F,Android,App,28-09-2025,22-04-2025,3,846,No,Yes
U1637,Pune,38,F,Android,App,29-09-2025,23-04-2025,5,935,Yes,No
U1638,Kolkata,24,F,iPhone,App,30-09-2025,22-04-2025,2,554,No,Yes
U1639,Delhi,23,M,Android,App,01-10-2025,13-05-2025,0,1238,Yes,No
U1640,Kolkata,34,F,Android,App,02-10-2025,25-04-2025,1,412,Yes,Yes
U1641,Kolkata,23,F,Android,App,03-10-2025,01-05-2025,3,1117,Yes,No
U1642,Delhi,39,M,Android,App,04-10-2025,21-04-2025,4,327,Yes,No
U1643,Hyderabad,29,M,Android,App,05-10-2025,14-05-2025,4,933,Yes,No
U1644,Hyderabad,43,M,Android,App,06-10-2025,28-04-2025,3,957,Yes,No
U1645,Pune,41,M,Android,App,07-10-2025,24-04-2025,1,1368,Yes,No
U1646,Mumbai,22,F,Android,App,08-10-2025,15-05-2025,0,917,Yes,No
U1647,Pune,24,F,Android,App,09-10-2025,12-05-2025,2,1117,Yes,Yes
U1648,Mumbai,25,M,Android,App,10-10-2025,14-05-2025,3,627,Yes,No
U1649,Kolkata,40,M,Android,App,11-10-2025,28-04-2025,2,1049,Yes,Yes
U1650,Delhi,41,M,Android,App,12-10-2025,13-05-2025,1,526,Yes,Yes
U1651,Kolkata,27,F,iPhone,App,13-10-2025,06-05-2025,3,141,No,Yes
U1652,Bangalore,26,F,Android,App,14-10-2025,02-05-2025,1,564,Yes,Yes
U1653,Hyderabad,40,M,iPhone,App,15-10-2025,02-05-2025,3,377,No,Yes
U1654,Mumbai,29,M,Android,App,16-10-2025,22-04-2025,3,935,Yes,Yes
U1655,Pune,25,F,Android,App,17-10-2025,20-04-2025,4,118,No,Yes
U1656,Delhi,33,M,iPhone,App,18-10-2025,24-04-2025,2,165,Yes,No
U1657,Mumbai,23,M,Android,App,19-10-2025,19-04-2025,1,266,Yes,Yes
U1658,Pune,44,F,iPhone,App,20-10-2025,04-05-2025,3,1119,Yes,No
U1659,Hyderabad,32,M,Android,App,21-10-2025,04-05-2025,1,502,Yes,Yes
U1660,Kolkata,39,F,Android,App,22-10-2025,26-04-2025,5,508,Yes,No
U1661,Hyderabad,36,M,Android,App,23-10-2025,20-04-2025,2,211,Yes,No
U1662,Chennai,42,M,Android,App,24-10-2025,28-04-2025,3,1397,No,No
U1663,Bangalore,26,F,Android,App,25-10-2025,16-04-2025,0,1496,Yes,No
U1664,Chennai,23,F,Android,Web,26-10-2025,17-04-2025,1,696,Yes,Yes
U1665,Delhi,33,M,Android,App,27-10-2025,28-04-2025,4,750,No,No
U1666,Mumbai,22,F,Android,App,28-10-2025,13-05-2025,1,1162,Yes,No
U1667,Delhi,43,M,Android,App,29-10-2025,15-05-2025,5,204,No,No
U1668,Kolkata,24,M,Android,App,30-10-2025,15-04-2025,0,423,Yes,No
U1669,Pune,35,F,iPhone,App,31-10-2025,02-05-2025,2,1091,No,Yes
U1670,Hyderabad,42,M,Android,Web,01-11-2025,22-04-2025,4,528,Yes,No
U1671,Chennai,39,M,iPhone,App,02-11-2025,24-04-2025,2,734,No,Yes
U1672,Chennai,23,F,iPhone,App,03-11-2025,01-05-2025,2,829,No,No
U1673,Kolkata,43,F,Android,App,04-11-2025,18-04-2025,2,988,Yes,Yes
U1674,Chennai,43,M,Android,App,05-11-2025,29-04-2025,1,1184,Yes,No
U1675,Kolkata,21,F,Android,App,06-11-2025,24-04-2025,2,1430,Yes,Yes
U1676,Delhi,37,F,Android,App,07-11-2025,26-04-2025,1,1477,No,Yes
U1677,Hyderabad,38,F,Android,Web,08-11-2025,26-04-2025,2,492,Yes,No
U1678,Mumbai,38,F,Android,App,09-11-2025,07-05-2025,2,303,Yes,No
U1679,Pune,36,M,Android,App,10-11-2025,22-04-2025,0,357,Yes,No
U1680,Mumbai,33,M,Android,App,11-11-2025,24-04-2025,3,585,Yes,Yes
U1681,Delhi,38,M,Android,App,12-11-2025,25-04-2025,2,545,Yes,Yes
U1682,Pune,41,F,Android,App,13-11-2025,21-04-2025,0,1303,No,No
U1683,Chennai,43,F,Android,App,14-11-2025,01-05-2025,3,1123,Yes,No
U1684,Bangalore,32,F,Android,App,15-11-2025,01-05-2025,2,441,No,No
U1685,Delhi,31,F,Android,App,16-11-2025,18-04-2025,4,232,Yes,Yes
U1686,Delhi,25,F,Android,App,17-11-2025,06-05-2025,0,542,Yes,No
U1687,Hyderabad,40,F,Android,App,18-11-2025,02-05-2025,3,352,Yes,Yes
U1688,Mumbai,23,F,Android,App,19-11-2025,21-04-2025,2,364,Yes,No
U1689,Delhi,38,M,Android,App,20-11-2025,30-04-2025,2,192,No,Yes
U1690,Delhi,35,M,Android,App,21-11-2025,01-05-2025,3,237,No,Yes
U1691,Chennai,32,F,Android,App,22-11-2025,09-05-2025,2,1331,Yes,No
U1692,Chennai,23,F,Android,App,23-11-2025,27-04-2025,2,1101,Yes,No
U1693,Pune,42,F,Android,App,24-11-2025,20-04-2025,1,406,Yes,Yes
U1694,Kolkata,36,M,Android,App,25-11-2025,04-05-2025,0,365,No,Yes
U1695,Kolkata,42,M,Android,App,26-11-2025,18-04-2025,1,745,No,Yes
U1696,Bangalore,20,F,Android,Web,27-11-2025,09-05-2025,3,417,No,No
U1697,Kolkata,37,F,iPhone,App,28-11-2025,23-04-2025,1,1236,Yes,Yes
U1698,Hyderabad,39,M,Android,App,29-11-2025,05-05-2025,2,1000,Yes,Yes
U1699,Bangalore,36,M,Android,App,30-11-2025,23-04-2025,0,553,Yes,No
U1700,Pune,34,M,Android,App,01-12-2025,29-04-2025,0,290,Yes,No
U1701,Chennai,30,M,Android,App,02-12-2025,23-04-2025,1,1310,Yes,No
U1702,Kolkata,44,F,Android,App,03-12-2025,27-04-2025,1,930,Yes,No
U1703,Mumbai,41,M,Android,App,04-12-2025,08-05-2025,4,1490,Yes,No
U1704,Chennai,32,M,Android,App,05-12-2025,26-04-2025,2,1212,No,No
U1705,Hyderabad,20,F,Android,Web,06-12-2025,23-04-2025,3,286,No,No
U1706,Chennai,36,M,Android,App,07-12-2025,15-04-2025,0,918,Yes,No
U1707,Hyderabad,25,M,iPhone,App,08-12-2025,30-04-2025,1,1120,Yes,Yes
U1708,Hyderabad,23,M,iPhone,App,09-12-2025,14-05-2025,2,231,Yes,No
U1709,Hyderabad,39,F,Android,App,10-12-2025,19-04-2025,2,971,No,Yes
U1710,Pune,35,M,Android,App,11-12-2025,04-05-2025,6,734,No,Yes
U1711,Hyderabad,34,F,Android,App,12-12-2025,19-04-2025,3,1499,No,Yes
U1712,Hyderabad,34,F,Android,App,13-12-2025,04-05-2025,2,790,No,Yes
U1713,Mumbai,25,M,Android,App,14-12-2025,15-05-2025,2,791,Yes,No
U1714,Bangalore,34,M,Android,App,15-12-2025,19-04-2025,2,1222,Yes,No
U1715,Delhi,33,M,Android,App,16-12-2025,23-04-2025,2,1157,Yes,No
U1716,Bangalore,30,M,iPhone,App,17-12-2025,05-05-2025,4,681,Yes,No
U1717,Hyderabad,26,F,Android,App,18-12-2025,07-05-2025,1,270,No,Yes
U1718,Mumbai,28,M,Android,App,19-12-2025,23-04-2025,2,1489,Yes,Yes
U1719,Chennai,35,M,Android,App,20-12-2025,08-05-2025,2,883,Yes,No
U1720,Mumbai,24,M,Android,App,21-12-2025,30-04-2025,0,1182,Yes,No
U1721,Hyderabad,44,F,Android,App,22-12-2025,03-05-2025,2,280,No,Yes
U1722,Mumbai,39,M,Android,App,23-12-2025,01-05-2025,3,118,Yes,No
U1723,Kolkata,29,M,Android,App,24-12-2025,11-05-2025,5,1349,No,Yes
U1724,Mumbai,37,F,iPhone,App,25-12-2025,01-05-2025,1,1218,Yes,Yes
U1725,Hyderabad,22,F,Android,App,26-12-2025,18-04-2025,0,980,Yes,Yes
U1726,Pune,32,M,Android,App,27-12-2025,03-05-2025,2,1420,Yes,Yes
U1727,Kolkata,30,M,Android,App,28-12-2025,15-05-2025,2,274,No,No
U1728,Mumbai,36,M,iPhone,App,29-12-2025,24-04-2025,0,1345,Yes,No
U1729,Delhi,41,M,Android,App,30-12-2025,03-05-2025,2,153,No,Yes
U1730,Delhi,32,M,Android,App,31-12-2025,30-04-2025,6,794,Yes,No
U1731,Mumbai,25,F,iPhone,Web,01-01-2026,08-05-2025,0,962,Yes,No
U1732,Pune,36,F,Android,App,02-01-2026,05-05-2025,0,1441,No,Yes
U1733,Chennai,32,M,iPhone,App,03-01-2026,05-05-2025,3,448,Yes,Yes
U1734,Hyderabad,38,M,Android,App,04-01-2026,14-05-2025,7,542,Yes,No
U1735,Delhi,40,F,Android,App,05-01-2026,12-05-2025,1,932,No,No
U1736,Chennai,38,M,Android,App,06-01-2026,29-04-2025,1,679,Yes,No
U1737,Mumbai,29,M,Android,App,07-01-2026,12-05-2025,3,381,No,Yes
U1738,Chennai,22,M,Android,App,08-01-2026,28-04-2025,2,459,Yes,No
U1739,Kolkata,33,M,Android,App,09-01-2026,01-05-2025,1,1014,Yes,Yes
U1740,Bangalore,38,M,Android,Web,10-01-2026,28-04-2025,2,922,Yes,Yes
U1741,Delhi,24,F,Android,App,11-01-2026,23-04-2025,4,991,No,No
U1742,Mumbai,24,M,iPhone,App,12-01-2026,02-05-2025,2,1052,Yes,Yes
U1743,Hyderabad,39,M,iPhone,App,13-01-2026,24-04-2025,3,740,No,Yes
U1744,Pune,36,M,Android,Web,14-01-2026,08-05-2025,2,1131,No,Yes
U1745,Kolkata,40,F,iPhone,App,15-01-2026,22-04-2025,4,662,Yes,Yes
U1746,Mumbai,29,F,Android,App,16-01-2026,30-04-2025,3,590,Yes,No
U1747,Hyderabad,24,F,Android,Web,17-01-2026,28-04-2025,2,440,Yes,Yes
U1748,Pune,23,F,Android,App,18-01-2026,18-04-2025,1,571,Yes,Yes
U1749,Pune,25,M,Android,App,19-01-2026,13-05-2025,1,348,Yes,Yes
U1750,Mumbai,23,F,Android,App,20-01-2026,25-04-2025,2,334,No,Yes
U1751,Kolkata,26,M,Android,App,21-01-2026,19-04-2025,2,1206,No,No
U1752,Chennai,26,M,Android,App,22-01-2026,06-05-2025,2,1216,No,Yes
U1753,Chennai,37,F,Android,App,23-01-2026,18-04-2025,0,923,No,No
U1754,Pune,22,F,Android,Web,24-01-2026,26-04-2025,0,1391,No,Yes
U1755,Chennai,20,F,iPhone,Web,25-01-2026,28-04-2025,2,731,Yes,Yes
U1756,Bangalore,43,F,Android,App,26-01-2026,18-04-2025,1,628,No,No
U1757,Pune,44,F,iPhone,App,27-01-2026,17-04-2025,4,1376,No,No
U1758,Pune,23,M,iPhone,App,28-01-2026,29-04-2025,3,221,Yes,Yes
U1759,Hyderabad,25,F,iPhone,App,29-01-2026,01-05-2025,0,991,No,No
U1760,Chennai,28,F,iPhone,App,30-01-2026,14-05-2025,4,109,Yes,Yes
U1761,Kolkata,41,F,iPhone,App,31-01-2026,21-04-2025,3,1439,No,No
U1762,Pune,33,M,Android,App,01-02-2026,23-04-2025,2,937,No,No
U1763,Kolkata,31,F,Android,App,02-02-2026,24-04-2025,1,1396,No,No
U1764,Bangalore,44,M,Android,Web,03-02-2026,07-05-2025,0,1429,Yes,No
U1765,Hyderabad,39,F,Android,App,04-02-2026,10-05-2025,4,1333,No,Yes
U1766,Mumbai,43,F,Android,App,05-02-2026,21-04-2025,1,852,Yes,No
U1767,Kolkata,44,M,Android,App,06-02-2026,06-05-2025,2,985,Yes,Yes
U1768,Pune,23,F,iPhone,App,07-02-2026,25-04-2025,4,563,No,Yes
U1769,Bangalore,40,M,iPhone,App,08-02-2026,07-05-2025,3,811,Yes,Yes
U1770,Delhi,43,M,iPhone,App,09-02-2026,12-05-2025,1,827,No,Yes
U1771,Bangalore,31,M,Android,App,10-02-2026,18-04-2025,0,816,Yes,No
U1772,Bangalore,29,F,Android,App,11-02-2026,25-04-2025,1,1339,Yes,No
U1773,Hyderabad,41,F,Android,App,12-02-2026,18-04-2025,3,179,No,No
U1774,Mumbai,26,F,Android,App,13-02-2026,14-05-2025,2,579,Yes,Yes
U1775,Delhi,22,M,Android,App,14-02-2026,30-04-2025,0,1001,Yes,Yes
U1776,Chennai,42,F,Android,Web,15-02-2026,01-05-2025,2,990,No,No
U1777,Chennai,33,M,iPhone,App,16-02-2026,17-04-2025,3,117,Yes,Yes
U1778,Kolkata,43,F,Android,Web,17-02-2026,24-04-2025,1,1288,No,No
U1779,Bangalore,29,M,Android,App,18-02-2026,25-04-2025,3,301,Yes,No
U1780,Hyderabad,35,M,Android,Web,19-02-2026,15-04-2025,1,840,Yes,No
U1781,Hyderabad,35,M,Android,App,20-02-2026,15-04-2025,4,1469,Yes,No
U1782,Chennai,41,F,Android,App,21-02-2026,27-04-2025,4,1489,Yes,No
U1783,Kolkata,29,M,iPhone,App,22-02-2026,13-05-2025,0,418,Yes,Yes
U1784,Kolkata,44,M,Android,App,23-02-2026,01-05-2025,0,316,Yes,No
U1785,Kolkata,32,M,Android,App,24-02-2026,13-05-2025,3,1157,Yes,Yes
U1786,Delhi,25,M,Android,App,25-02-2026,15-04-2025,1,365,Yes,Yes
U1787,Mumbai,31,M,Android,App,26-02-2026,29-04-2025,1,823,Yes,Yes
U1788,Delhi,28,M,Android,App,27-02-2026,15-05-2025,3,874,Yes,No
U1789,Pune,32,F,Android,App,28-02-2026,05-05-2025,2,1203,Yes,Yes
U1790,Pune,23,F,Android,App,01-03-2026,27-04-2025,0,512,No,Yes
U1791,Mumbai,43,M,Android,App,02-03-2026,16-04-2025,4,1375,No,Yes
U1792,Chennai,30,F,Android,App,03-03-2026,09-05-2025,1,1135,No,No
U1793,Mumbai,39,F,Android,App,04-03-2026,05-05-2025,3,500,Yes,No
U1794,Hyderabad,37,M,iPhone,App,05-03-2026,11-05-2025,2,823,No,No
U1795,Pune,30,M,Android,App,06-03-2026,18-04-2025,2,381,No,No
U1796,Bangalore,44,M,Android,App,07-03-2026,06-05-2025,1,1235,No,Yes
U1797,Bangalore,40,F,Android,Web,08-03-2026,21-04-2025,1,822,Yes,Yes
U1798,Chennai,23,M,Android,App,09-03-2026,29-04-2025,2,850,No,No
U1799,Hyderabad,37,F,Android,App,10-03-2026,10-05-2025,1,367,No,Yes
U1800,Delhi,20,M,Android,App,11-03-2026,04-05-2025,1,397,No,Yes
U1801,Hyderabad,26,F,Android,App,12-03-2026,15-05-2025,0,1440,Yes,Yes
U1802,Bangalore,25,M,iPhone,App,13-03-2026,23-04-2025,1,669,Yes,Yes
U1803,Bangalore,34,M,Android,App,14-03-2026,11-05-2025,3,608,Yes,Yes
U1804,Pune,37,F,iPhone,App,15-03-2026,05-05-2025,3,645,Yes,No
U1805,Hyderabad,43,F,Android,App,16-03-2026,03-05-2025,2,874,No,Yes
U1806,Hyderabad,30,F,iPhone,App,17-03-2026,14-05-2025,0,464,Yes,No
U1807,Bangalore,39,F,iPhone,App,18-03-2026,18-04-2025,2,646,Yes,Yes
U1808,Delhi,43,F,Android,App,19-03-2026,14-05-2025,4,370,Yes,Yes
U1809,Chennai,34,F,iPhone,App,20-03-2026,13-05-2025,3,838,Yes,Yes
U1810,Kolkata,35,M,Android,App,21-03-2026,10-05-2025,0,636,Yes,No
U1811,Chennai,26,F,iPhone,App,22-03-2026,04-05-2025,1,1357,No,Yes
U1812,Hyderabad,40,M,Android,Web,23-03-2026,30-04-2025,3,158,Yes,No
U1813,Chennai,29,M,Android,App,24-03-2026,12-05-2025,2,1374,Yes,No
U1814,Bangalore,31,F,Android,App,25-03-2026,06-05-2025,1,185,Yes,No
U1815,Bangalore,43,M,iPhone,App,26-03-2026,23-04-2025,3,862,Yes,Yes
U1816,Hyderabad,33,F,Android,App,27-03-2026,07-05-2025,2,489,Yes,Yes
U1817,Hyderabad,44,F,Android,App,28-03-2026,17-04-2025,1,1303,No,Yes
U1818,Kolkata,24,M,Android,App,29-03-2026,01-05-2025,2,818,No,No
U1819,Kolkata,40,M,iPhone,App,30-03-2026,22-04-2025,1,955,No,Yes
U1820,Pune,37,F,Android,App,31-03-2026,02-05-2025,2,248,No,No
U1821,Hyderabad,24,F,Android,App,01-04-2026,09-05-2025,0,682,Yes,No
U1822,Delhi,22,M,Android,Web,02-04-2026,16-04-2025,3,220,No,Yes
U1823,Chennai,42,M,Android,App,03-04-2026,15-04-2025,3,864,No,Yes
U1824,Hyderabad,24,M,Android,App,04-04-2026,09-05-2025,1,704,No,No
U1825,Mumbai,43,M,iPhone,App,05-04-2026,06-05-2025,2,355,Yes,Yes
U1826,Pune,36,F,Android,App,06-04-2026,21-04-2025,2,865,No,Yes
U1827,Mumbai,38,F,Android,App,07-04-2026,02-05-2025,0,963,No,No
U1828,Bangalore,38,F,Android,App,08-04-2026,15-05-2025,4,899,No,Yes
U1829,Kolkata,44,F,Android,App,09-04-2026,21-04-2025,1,1432,Yes,No
U1830,Chennai,40,M,Android,App,10-04-2026,27-04-2025,4,158,No,No
U1831,Hyderabad,31,M,Android,App,11-04-2026,23-04-2025,3,1121,No,No
U1832,Mumbai,44,F,Android,App,12-04-2026,15-05-2025,4,1192,No,Yes
U1833,Chennai,28,F,iPhone,App,13-04-2026,29-04-2025,1,487,Yes,Yes
U1834,Bangalore,20,F,Android,Web,14-04-2026,22-04-2025,1,1209,No,No
U1835,Kolkata,37,F,iPhone,App,15-04-2026,25-04-2025,2,885,Yes,Yes
U1836,Delhi,40,F,iPhone,App,16-04-2026,16-04-2025,0,1350,Yes,Yes
U1837,Pune,23,F,Android,App,17-04-2026,11-05-2025,1,692,Yes,Yes
U1838,Chennai,29,F,iPhone,App,18-04-2026,21-04-2025,4,1307,No,Yes
U1839,Chennai,44,F,Android,App,19-04-2026,02-05-2025,1,1445,Yes,Yes
U1840,Delhi,26,F,Android,App,20-04-2026,17-04-2025,1,1008,Yes,No
U1841,Chennai,41,M,Android,App,21-04-2026,02-05-2025,5,1441,No,Yes
U1842,Bangalore,42,F,Android,App,22-04-2026,25-04-2025,3,665,No,Yes
U1843,Bangalore,20,M,Android,App,23-04-2026,12-05-2025,4,498,Yes,No
U1844,Delhi,36,M,Android,App,24-04-2026,02-05-2025,4,998,No,No
U1845,Pune,43,F,Android,App,25-04-2026,12-05-2025,2,1416,No,Yes
U1846,Hyderabad,21,F,Android,App,26-04-2026,09-05-2025,2,392,Yes,Yes
U1847,Mumbai,30,M,iPhone,App,27-04-2026,15-05-2025,2,584,Yes,No
U1848,Hyderabad,28,M,Android,App,28-04-2026,04-05-2025,2,902,Yes,No
U1849,Chennai,26,F,Android,App,29-04-2026,08-05-2025,3,989,Yes,No
U1850,Mumbai,41,M,Android,App,30-04-2026,28-04-2025,1,343,Yes,No
U1851,Delhi,36,F,Android,App,01-05-2026,13-05-2025,4,1059,No,Yes
U1852,Delhi,36,F,Android,App,02-05-2026,25-04-2025,2,1277,No,No
U1853,Pune,21,F,iPhone,App,03-05-2026,24-04-2025,3,915,Yes,Yes
U1854,Mumbai,25,M,Android,App,04-05-2026,01-05-2025,2,372,Yes,No
U1855,Bangalore,33,M,Android,Web,05-05-2026,11-05-2025,2,619,Yes,No
U1856,Mumbai,25,F,iPhone,App,06-05-2026,21-04-2025,1,1251,Yes,No
U1857,Chennai,21,M,iPhone,App,07-05-2026,18-04-2025,1,1496,Yes,Yes
U1858,Bangalore,20,M,Android,App,08-05-2026,21-04-2025,1,667,No,Yes
U1859,Kolkata,29,M,Android,App,09-05-2026,12-05-2025,4,737,No,No
U1860,Kolkata,40,M,Android,App,10-05-2026,13-05-2025,1,258,Yes,No
U1861,Kolkata,24,M,Android,Web,11-05-2026,30-04-2025,2,751,No,No
U1862,Delhi,21,M,Android,App,12-05-2026,05-05-2025,1,275,Yes,Yes
U1863,Mumbai,41,M,Android,App,13-05-2026,15-05-2025,2,719,No,Yes
U1864,Kolkata,35,F,iPhone,App,14-05-2026,19-04-2025,3,310,Yes,No
U1865,Hyderabad,44,M,Android,App,15-05-2026,24-04-2025,2,546,Yes,Yes
U1866,Pune,21,M,Android,App,16-05-2026,11-05-2025,2,685,No,No
U1867,Hyderabad,29,M,Android,App,17-05-2026,15-04-2025,0,266,Yes,Yes
U1868,Kolkata,21,M,Android,App,18-05-2026,25-04-2025,0,559,No,No
U1869,Pune,35,M,Android,App,19-05-2026,21-04-2025,0,1015,Yes,No
U1870,Chennai,35,M,Android,App,20-05-2026,19-04-2025,3,1480,Yes,No
U1871,Hyderabad,38,M,iPhone,App,21-05-2026,02-05-2025,3,1427,Yes,Yes
U1872,Mumbai,26,M,Android,App,22-05-2026,15-05-2025,2,1356,Yes,No
U1873,Mumbai,41,F,Android,App,23-05-2026,03-05-2025,0,1450,No,Yes
U1874,Hyderabad,31,M,Android,App,24-05-2026,26-04-2025,3,1305,Yes,No
U1875,Kolkata,43,M,Android,App,25-05-2026,27-04-2025,1,1457,No,Yes
U1876,Mumbai,34,M,Android,App,26-05-2026,14-05-2025,1,1152,No,Yes
U1877,Chennai,27,M,Android,App,27-05-2026,11-05-2025,2,813,No,Yes
U1878,Bangalore,25,F,Android,App,28-05-2026,20-04-2025,3,1216,Yes,Yes
U1879,Kolkata,29,F,iPhone,App,29-05-2026,19-04-2025,2,940,No,No
U1880,Chennai,22,F,Android,App,30-05-2026,06-05-2025,2,967,Yes,Yes
U1881,Pune,38,F,Android,App,31-05-2026,21-04-2025,3,787,Yes,No
U1882,Chennai,36,F,Android,App,01-06-2026,07-05-2025,6,429,Yes,No
U1883,Kolkata,26,F,iPhone,App,02-06-2026,11-05-2025,2,1307,Yes,Yes
U1884,Pune,40,F,Android,App,03-06-2026,02-05-2025,0,194,Yes,No
U1885,Kolkata,39,F,Android,App,04-06-2026,08-05-2025,3,884,No,Yes
U1886,Mumbai,23,F,Android,App,05-06-2026,17-04-2025,0,748,Yes,Yes
U1887,Bangalore,33,F,Android,App,06-06-2026,03-05-2025,1,452,Yes,Yes
U1888,Kolkata,39,F,Android,App,07-06-2026,07-05-2025,0,1029,No,No
U1889,Kolkata,41,F,Android,App,08-06-2026,25-04-2025,5,1040,Yes,Yes
U1890,Mumbai,34,F,Android,App,09-06-2026,24-04-2025,0,1083,Yes,No
U1891,Delhi,43,F,Android,App,10-06-2026,25-04-2025,7,1388,Yes,No
U1892,Mumbai,27,F,iPhone,App,11-06-2026,12-05-2025,2,1142,No,No
U1893,Pune,40,F,Android,App,12-06-2026,20-04-2025,4,745,Yes,Yes
U1894,Mumbai,34,M,Android,App,13-06-2026,01-05-2025,4,725,Yes,No
U1895,Mumbai,41,F,Android,App,14-06-2026,10-05-2025,1,238,Yes,No
U1896,Bangalore,39,M,iPhone,App,15-06-2026,04-05-2025,2,815,No,No
U1897,Mumbai,33,F,Android,App,16-06-2026,14-05-2025,1,861,No,No
U1898,Kolkata,28,F,iPhone,App,17-06-2026,04-05-2025,2,354,No,No
U1899,Bangalore,27,M,Android,App,18-06-2026,01-05-2025,0,1208,Yes,Yes
U1900,Hyderabad,36,F,Android,App,19-06-2026,25-04-2025,3,775,Yes,Yes
U1901,Delhi,21,M,iPhone,App,20-06-2026,14-05-2025,2,191,Yes,Yes
U1902,Bangalore,44,M,Android,App,21-06-2026,04-05-2025,2,1192,Yes,Yes
U1903,Pune,43,M,Android,App,22-06-2026,15-05-2025,3,136,Yes,Yes
U1904,Hyderabad,22,F,iPhone,App,23-06-2026,13-05-2025,0,239,Yes,Yes
U1905,Bangalore,27,F,Android,App,24-06-2026,10-05-2025,2,966,Yes,Yes
U1906,Bangalore,31,F,Android,App,25-06-2026,17-04-2025,0,779,No,No
U1907,Delhi,20,M,Android,App,26-06-2026,09-05-2025,0,1301,Yes,Yes
U1908,Kolkata,29,M,Android,App,27-06-2026,25-04-2025,4,236,No,No
U1909,Pune,39,F,Android,App,28-06-2026,05-05-2025,1,289,Yes,Yes
U1910,Chennai,22,F,Android,App,29-06-2026,23-04-2025,2,441,Yes,No
U1911,Chennai,25,F,Android,App,30-06-2026,25-04-2025,0,1128,Yes,No
U1912,Bangalore,26,F,Android,App,01-07-2026,10-05-2025,0,1071,Yes,Yes
U1913,Mumbai,39,F,Android,App,02-07-2026,25-04-2025,4,1380,Yes,Yes
U1914,Pune,42,M,iPhone,App,03-07-2026,23-04-2025,0,761,Yes,Yes
U1915,Hyderabad,44,M,Android,App,04-07-2026,17-04-2025,2,342,No,Yes
U1916,Mumbai,37,M,iPhone,App,05-07-2026,01-05-2025,1,514,No,No
U1917,Mumbai,30,F,Android,App,06-07-2026,30-04-2025,2,806,Yes,No
U1918,Pune,38,M,Android,App,07-07-2026,06-05-2025,2,442,No,Yes
U1919,Kolkata,24,M,Android,App,08-07-2026,06-05-2025,2,781,No,Yes
U1920,Bangalore,38,M,Android,App,09-07-2026,25-04-2025,2,752,No,Yes
U1921,Bangalore,30,M,Android,App,10-07-2026,27-04-2025,2,245,No,Yes
U1922,Bangalore,43,M,Android,App,11-07-2026,29-04-2025,1,422,Yes,No
U1923,Bangalore,31,F,Android,App,12-07-2026,15-05-2025,1,221,Yes,Yes
U1924,Chennai,29,M,iPhone,Web,13-07-2026,15-05-2025,1,1375,Yes,No
U1925,Bangalore,27,F,Android,App,14-07-2026,14-05-2025,5,410,Yes,Yes
U1926,Chennai,43,F,Android,App,15-07-2026,15-04-2025,3,700,Yes,Yes
U1927,Chennai,28,F,Android,App,16-07-2026,28-04-2025,2,574,Yes,No
U1928,Kolkata,23,F,Android,App,17-07-2026,30-04-2025,1,669,No,Yes
U1929,Bangalore,24,F,Android,Web,18-07-2026,25-04-2025,3,674,No,No
U1930,Delhi,40,M,Android,App,19-07-2026,16-04-2025,0,446,No,No
U1931,Hyderabad,27,M,iPhone,App,20-07-2026,07-05-2025,2,919,No,Yes
U1932,Mumbai,42,F,Android,App,21-07-2026,29-04-2025,1,481,No,Yes
U1933,Chennai,28,F,Android,Web,22-07-2026,22-04-2025,3,1403,Yes,No
U1934,Pune,34,F,Android,App,23-07-2026,18-04-2025,1,171,Yes,No
U1935,Pune,34,M,Android,App,24-07-2026,06-05-2025,0,620,Yes,No
U1936,Hyderabad,35,F,Android,App,25-07-2026,01-05-2025,2,1489,No,Yes
U1937,Pune,33,M,Android,App,26-07-2026,20-04-2025,3,1032,Yes,No
U1938,Delhi,27,F,Android,App,27-07-2026,03-05-2025,1,1217,No,Yes
U1939,Pune,37,M,Android,App,28-07-2026,08-05-2025,2,1496,Yes,No
U1940,Mumbai,29,F,Android,App,29-07-2026,24-04-2025,1,438,Yes,No
U1941,Mumbai,39,M,Android,App,30-07-2026,26-04-2025,3,1459,No,Yes
U1942,Chennai,25,F,Android,App,31-07-2026,17-04-2025,2,763,Yes,No
U1943,Bangalore,31,M,Android,App,01-08-2026,13-05-2025,1,139,Yes,Yes
U1944,Kolkata,21,M,Android,App,02-08-2026,04-05-2025,4,1482,Yes,No
U1945,Delhi,26,M,iPhone,Web,03-08-2026,19-04-2025,0,673,Yes,Yes
U1946,Chennai,35,M,iPhone,App,04-08-2026,11-05-2025,7,1377,No,No
U1947,Delhi,22,M,iPhone,App,05-08-2026,05-05-2025,2,1065,Yes,Yes
U1948,Bangalore,32,M,Android,App,06-08-2026,20-04-2025,4,680,Yes,No
U1949,Pune,22,M,Android,App,07-08-2026,10-05-2025,3,269,Yes,No
U1950,Pune,37,F,Android,App,08-08-2026,11-05-2025,3,800,No,Yes
U1951,Kolkata,30,F,iPhone,App,09-08-2026,28-04-2025,6,610,Yes,Yes
U1952,Bangalore,27,F,Android,App,10-08-2026,26-04-2025,1,1383,No,No
U1953,Chennai,25,F,iPhone,App,11-08-2026,01-05-2025,0,683,No,Yes
U1954,Kolkata,20,F,iPhone,App,12-08-2026,21-04-2025,3,1083,Yes,No
